Rating	timestamp	id_convert	user_convert
5.0	36.63121444471927	54	467
8.0	26.836507543903043	37	467
9.0	36.309671036359134	23	467
8.0	21.66707890180559	5	467
9.0	87.23720009893643	41	467
8.0	92.65396982438783	19	467
7.0	52.75785307939649	24	467
5.0	34.825624536235466	38	467
8.0	23.74474400197873	36	467
7.0	20.67771456838981	27	467
6.0	52.955725946079646	9	467
8.0	37.79371753648281	15	467
9.0	8.5580014840465	50	467
6.0	28.29581993569132	53	467
8.0	8.755874350729655	8	467
7.0	25.00618352708385	57	467
5.0	73.83131338115261	47	467
7.0	50.902794954241905	46	467
5.0	61.167449913430616	12	467
7.0	67.67252040563937	30	467
8.0	63.09671036359139	14	467
7.0	67.62305218896859	31	114
10.0	22.112292851842692	44	114
8.0	46.00544150383379	39	114
9.0	21.93915409349493	54	114
9.0	26.440761810536728	52	114
8.0	22.631709126885976	37	114
7.0	38.041058619836754	32	114
9.0	40.48973534504081	5	114
8.0	89.83428147415286	40	114
8.0	56.24536235468711	48	114
10.0	47.63789265396983	41	114
7.0	49.938164729161514	19	114
7.0	52.80732129606728	35	114
6.0	22.285431610190454	2	114
8.0	77.5414296314618	4	114
7.0	83.23027454860252	24	114
9.0	36.13653227801138	38	114
6.0	97.00717289141726	27	114
8.0	53.1535988127628	11	114
10.0	43.2352213702696	59	114
7.0	28.864704427405393	28	114
5.0	38.63467721988622	1	114
6.0	19.465743259955477	20	114
9.0	47.044274053920354	10	114
7.0	13.10907741775909	16	114
7.0	44.620331437051696	9	114
8.0	38.80781597823398	21	114
8.0	79.27281721493941	15	114
8.0	90.40316596586693	18	114
4.0	55.280732129606726	58	114
8.0	45.31288647044274	56	114
7.0	56.44323522137027	7	114
5.0	44.100915162008405	22	114
8.0	64.011872372001	33	114
8.0	12.589661142715805	45	114
7.0	36.58174622804848	53	114
9.0	13.28221617610685	8	114
8.0	26.613900568884493	57	114
7.0	77.61563195646796	17	114
9.0	18.69898590155825	49	114
7.0	49.02300272075192	13	114
6.0	35.61711600296809	47	114
6.0	38.48627256987386	55	114
6.0	38.41207024486767	46	114
5.0	63.24511501360376	12	114
6.0	42.765273311897104	26	114
8.0	38.041058619836754	30	114
7.0	62.008409596834035	25	114
9.0	70.2448676725204	6	114
8.0	47.7368290873114	34	114
8.0	25.35246104377937	32	829
2.0	91.98614889933218	32	829
2.0	91.96141479099678	19	829
2.0	92.3571605243631	2	829
3.0	91.81301014098442	4	829
1.0	92.65396982438783	59	829
8.0	92.48083106604007	16	829
2.0	92.08508533267376	56	829
2.0	93.64333415780362	8	829
7.0	98.6396240415533	55	829
8.0	92.57976749938165	25	829
8.0	92.3571605243631	39	498
8.0	22.310165718525848	54	498
10.0	26.5644323522137	52	498
9.0	21.048726193420727	35	498
8.0	22.582240910215187	59	498
7.0	25.649270343804105	28	498
7.0	28.938906752411576	18	498
6.0	30.200346277516694	50	498
7.0	27.10858273559238	8	498
9.0	24.363096710363592	29	498
8.0	33.044768736087065	47	498
7.0	30.22508038585209	26	498
8.0	33.51471679445956	34	498
8.0	27.603264902300275	31	601
8.0	3.6606480336383878	39	601
7.0	21.840217660153353	37	601
8.0	34.77615631956468	23	601
8.0	1.4345782834528815	38	601
7.0	12.639129359386594	11	601
8.0	2.9680930002473414	1	601
6.0	10.957209992579768	3	601
5.0	1.75612169181301	15	601
7.0	9.126885975760574	18	601
6.0	30.027207519168936	51	601
7.0	1.0388325500865694	56	601
6.0	56.44323522137027	45	601
9.0	33.11897106109325	53	601
7.0	9.027949542418996	8	601
8.0	24.610437793717537	17	601
9.0	7.02448676725204	39	619
10.0	91.73880781597823	40	619
10.0	92.48083106604007	2	619
9.0	91.24412564927034	4	619
9.0	91.98614889933218	27	619
9.0	92.23348998268612	11	619
9.0	91.31832797427653	59	619
8.0	91.12045510759337	10	619
9.0	92.38189463269849	51	619
9.0	92.23348998268612	42	619
8.0	92.40662874103388	25	619
9.0	92.08508533267376	44	710
10.0	98.96116744991343	52	710
8.0	94.23695275785308	37	710
8.0	77.9371753648281	32	710
6.0	98.88696512490725	28	710
7.0	94.26168686618848	1	710
7.0	92.87657679940638	20	710
6.0	98.91169923324264	10	710
7.0	94.23695275785308	16	710
8.0	98.88696512490725	3	710
7.0	92.65396982438783	18	710
8.0	77.78877071481574	50	710
8.0	89.83428147415286	0	710
8.0	78.20925055651745	49	710
9.0	76.65100173138758	29	710
8.0	99.01063566658422	42	710
4.0	79.34701953994559	26	710
6.0	95.9930744496661	30	710
9.0	93.54439772446203	19	436
8.0	74.96908236458076	2	436
10.0	74.02918624783577	1	436
7.0	81.64729161513728	20	436
8.0	81.64729161513728	10	436
10.0	81.64729161513728	56	436
8.0	81.64729161513728	8	436
9.0	93.81647291615137	57	436
10.0	73.97971803116498	0	436
8.0	98.16967598318081	46	436
10.0	73.95498392282958	26	436
6.0	81.64729161513728	25	436
9.0	73.97971803116498	31	63
10.0	90.72470937422706	44	63
10.0	42.69107098689092	37	63
9.0	35.641850111303484	23	63
10.0	87.18773188226564	32	63
7.0	40.36606480336384	5	63
10.0	86.79198614889934	40	63
7.0	54.21716547118476	48	63
9.0	47.2916151372743	41	63
10.0	41.75117487014593	19	63
9.0	52.6836507543903	2	63
9.0	73.93024981449419	4	63
8.0	82.93346524857779	24	63
9.0	32.84689586940391	27	63
8.0	50.75439030422954	28	63
4.0	32.550086569379175	20	63
8.0	46.74746475389562	16	63
5.0	40.68760821172397	43	63
9.0	45.337620578778136	9	63
8.0	38.01632451150136	21	63
9.0	53.277269354439774	58	63
7.0	47.266881028938904	56	63
7.0	56.047489488003954	7	63
7.0	42.221122928518426	22	63
7.0	63.64086074697008	45	63
10.0	35.79025476131585	57	63
8.0	72.24833044768737	0	63
6.0	55.18179569626515	29	63
9.0	33.267375711105615	42	63
7.0	58.32302745486025	55	63
7.0	35.270838486272574	46	63
8.0	60.45016077170418	12	63
7.0	38.882018303240166	26	63
6.0	36.73015087806085	30	63
9.0	60.89537472174128	25	63
7.0	69.52757853079396	31	650
10.0	77.02201335641851	39	650
7.0	92.90131090774177	52	650
10.0	82.58718773188227	37	650
5.0	99.40638139995053	32	650
9.0	82.61192184021766	5	650
10.0	86.96512490724709	40	650
6.0	82.21617610685135	41	650
9.0	87.53400939896116	19	650
7.0	93.54439772446203	2	650
10.0	76.74993816472916	4	650
6.0	83.03240168191937	38	650
8.0	93.98961167449913	28	650
3.0	82.63665594855306	1	650
6.0	82.58718773188227	20	650
5.0	82.63665594855306	10	650
6.0	82.58718773188227	16	650
9.0	82.63665594855306	3	650
8.0	82.58718773188227	18	650
10.0	91.61513727430126	56	650
5.0	91.68933959930744	50	650
2.0	76.45312886470442	57	650
5.0	76.82414048973534	0	650
10.0	91.61513727430126	49	650
10.0	81.49888696512491	42	650
5.0	93.64333415780362	46	650
6.0	82.63665594855306	26	650
5.0	82.63665594855306	14	650
6.0	77.64036606480337	25	650
3.0	82.63665594855306	39	608
3.0	30.521889685876825	54	608
8.0	37.47217412812268	37	608
9.0	57.11105614642592	23	608
6.0	40.21766015335147	40	608
1.0	62.280484788523374	41	608
6.0	48.2067771456839	24	608
3.0	39.74771209497898	9	608
1.0	43.87830818698986	21	608
4.0	60.326490230027204	15	608
5.0	8.731140242394261	58	608
9.0	46.47538956220628	50	608
9.0	35.394509027949546	45	608
9.0	41.157556270096464	53	608
9.0	8.731140242394261	17	608
4.0	8.78060845906505	29	608
9.0	38.164729161513726	42	608
1.0	66.73262428889439	14	608
1.0	36.5075439030423	6	608
2.0	52.881523621073455	31	502
6.0	7.989116992332426	44	502
9.0	76.84887459807074	39	502
7.0	74.62280484788523	54	502
7.0	27.207519168933956	37	502
10.0	54.9591887212466	23	502
5.0	14.939401434578285	5	502
9.0	87.21246599060105	40	502
8.0	54.24189957952016	48	502
6.0	86.4457086322038	41	502
9.0	65.47118476378927	19	502
5.0	67.84565916398714	24	502
7.0	61.81053673015088	38	502
10.0	79.34701953994559	36	502
10.0	17.289141726440764	27	502
8.0	54.24189957952016	11	502
8.0	59.65866930497155	43	502
10.0	63.12144447192679	9	502
9.0	66.08953747217413	21	502
7.0	54.29136779619095	15	502
10.0	9.003215434083602	58	502
8.0	65.22384368043532	50	502
6.0	62.30521889685877	45	502
10.0	35.36977491961415	53	502
10.0	9.027949542418996	17	502
10.0	10.981944100915161	49	502
10.0	59.38659411328222	34	502
8.0	64.16027702201336	54	155
6.0	25.79767499381647	52	155
10.0	20.00989364333416	32	155
9.0	40.267128370022256	35	155
7.0	18.946326984912194	38	155
9.0	25.55033391046253	10	155
10.0	38.58520900321543	8	155
8.0	24.808310660400693	47	155
7.0	30.39821914419985	34	155
8.0	24.981449418748454	31	405
10.0	7.3707642839475636	52	405
9.0	19.886223101657187	1	405
8.0	10.833539450902794	20	405
7.0	53.40093989611675	3	405
5.0	8.409596834034133	56	405
6.0	63.789265396982444	33	405
7.0	15.434083601286176	49	405
8.0	53.07939648775661	46	405
8.0	74.3507296561959	30	405
8.0	68.98342814741528	14	405
8.0	77.83823893148653	25	405
7.0	76.00791491466732	31	205
10.0	7.865446450655454	37	205
7.0	35.66658421963888	23	205
7.0	7.865446450655454	41	205
9.0	42.41899579520158	59	205
6.0	25.55033391046253	9	205
7.0	36.829087311402425	15	205
9.0	8.632203809052683	18	205
6.0	30.249814494187483	29	205
8.0	33.316843927776404	34	205
10.0	25.698738560474894	40	357
8.0	54.068760821172404	19	357
8.0	52.7083848627257	27	357
8.0	50.80385852090033	21	357
10.0	53.40093989611675	22	357
9.0	63.64086074697008	0	357
5.0	55.107593371258965	49	357
10.0	51.29854068760821	42	357
6.0	58.59510264654959	46	357
8.0	60.40069255503339	30	357
10.0	60.84590650507049	6	357
8.0	48.03363838733613	39	732
10.0	41.8995795201583	32	732
8.0	70.96215681424684	40	732
8.0	54.63764531288648	48	732
7.0	48.13257482067772	19	732
9.0	52.930991837744244	35	732
8.0	42.51793222854316	4	732
10.0	82.98293346524858	59	732
8.0	48.775661637397974	20	732
9.0	46.97007172891417	16	732
8.0	45.73336631214445	21	732
10.0	55.50333910462528	56	732
9.0	56.14642592134553	7	732
8.0	39.07989116992333	22	732
9.0	63.690328963640866	8	732
8.0	45.28815236210735	0	732
5.0	55.280732129606726	47	732
9.0	47.761563195646794	55	732
8.0	49.171407370764285	30	732
8.0	63.46772198862231	5	185
9.0	87.13826366559485	2	185
10.0	74.05392035617115	4	185
10.0	83.67548849863962	56	185
9.0	56.740044521395006	22	185
9.0	63.9871382636656	57	185
9.0	72.29779866435815	0	185
5.0	56.88844917140737	42	185
5.0	60.15335147167945	46	185
10.0	61.04377937175365	25	185
10.0	69.7996537224833	31	237
9.0	42.765273311897104	39	438
9.0	21.790749443482564	52	438
10.0	20.67771456838981	32	438
8.0	40.21766015335147	35	438
9.0	22.829581993569132	59	438
6.0	25.62453623546871	16	438
8.0	37.3979718031165	18	438
5.0	41.94904773682909	0	438
3.0	55.20652980460055	13	438
8.0	33.95993074449667	55	438
3.0	34.57828345288153	12	438
8.0	38.7336136532278	39	230
8.0	25.599802127133316	35	230
7.0	23.447934701953997	24	230
8.0	33.36631214444719	59	230
7.0	25.525599802127136	10	230
6.0	62.280484788523374	56	230
7.0	56.22062824635172	45	230
7.0	57.28419490477368	8	230
8.0	26.21815483551818	0	230
5.0	55.107593371258965	42	230
5.0	58.64457086322038	47	230
6.0	55.775414296314615	55	230
7.0	34.80089042790007	46	230
8.0	60.69750185505812	31	361
10.0	4.229532525352461	44	361
9.0	42.715805095226315	39	361
10.0	22.038090526836505	54	361
9.0	26.440761810536728	52	361
9.0	19.861488993321792	37	361
9.0	35.221370269601785	23	361
8.0	5.218896858768241	32	361
9.0	40.21766015335147	48	361
9.0	47.34108335394509	41	361
9.0	41.8748454118229	19	361
9.0	52.7083848627257	35	361
9.0	18.9215928765768	24	361
9.0	33.02003462775167	38	361
10.0	12.688597576057385	36	361
9.0	20.751916893395993	27	361
8.0	52.78258718773188	59	361
6.0	26.638634677219887	28	361
8.0	28.864704427405393	1	361
8.0	10.858273559238189	20	361
7.0	47.217412812268115	10	361
8.0	37.29903536977492	43	361
9.0	44.19985159534999	9	361
8.0	39.69824387830819	21	361
8.0	54.24189957952016	15	361
9.0	8.755874350729655	18	361
7.0	30.027207519168936	58	361
8.0	44.941874845411824	51	361
8.0	5.218896858768241	50	361
9.0	26.490230027207517	7	361
9.0	38.511006678209256	33	361
8.0	11.996042542666336	45	361
9.0	35.34504081127876	53	361
9.0	8.854810784071235	8	361
8.0	24.73410833539451	17	361
9.0	7.271827850605986	49	361
8.0	48.18204303734851	13	361
9.0	34.03413306950284	29	361
8.0	34.429878802869155	47	361
8.0	30.22508038585209	55	361
7.0	34.67721988622311	12	361
8.0	38.882018303240166	26	361
6.0	33.63838733613653	14	361
4.0	30.521889685876825	6	361
6.0	45.4860252287905	34	361
10.0	25.79767499381647	39	713
6.0	24.931981202077665	52	713
5.0	43.2352213702696	40	713
6.0	56.39376700469948	35	713
5.0	27.133316843927773	24	713
7.0	39.50037101162503	27	713
8.0	53.895622062824636	11	713
5.0	16.225575068018795	15	713
5.0	16.25030917635419	56	713
5.0	62.354687113529565	53	713
8.0	16.25030917635419	49	713
7.0	48.6272569873856	13	713
6.0	42.7900074202325	47	713
6.0	42.91367796190947	30	713
8.0	63.665594855305464	31	278
10.0	67.67252040563937	39	278
9.0	60.45016077170418	52	278
9.0	65.59485530546624	37	278
9.0	63.22038090526837	32	278
7.0	64.70442740539204	40	278
9.0	64.60549097205046	35	278
6.0	65.7927281721494	38	278
9.0	63.76453128864704	27	278
9.0	63.5171902052931	20	278
7.0	65.61958941380163	16	278
8.0	60.96957704674747	43	278
10.0	65.7927281721494	56	278
9.0	61.7116002968093	7	278
9.0	64.55602275537967	22	278
10.0	64.75389562206283	33	278
8.0	64.55602275537967	8	278
9.0	65.7927281721494	0	278
6.0	60.45016077170418	46	278
8.0	63.19564679693297	12	278
8.0	58.69403907989117	30	278
7.0	63.31931733860995	25	278
8.0	69.50284442245857	6	278
8.0	58.61983675488499	31	56
8.0	3.932723225327727	39	56
9.0	21.93915409349493	52	56
9.0	20.702448676725204	35	56
7.0	19.41627504328469	24	56
10.0	32.84689586940391	1	56
7.0	11.229285184269107	10	56
7.0	13.10907741775909	3	56
8.0	2.2508038585209005	15	56
6.0	10.116250309176355	50	56
8.0	27.43012614395251	33	56
7.0	16.44818204303735	53	56
8.0	9.275290625772941	8	56
8.0	25.00618352708385	17	56
8.0	5.911451892159287	34	56
8.0	25.55033391046253	31	149
10.0	99.85159534998763	23	149
9.0	98.39228295819936	48	149
9.0	98.78802869156567	2	149
8.0	98.39228295819936	24	149
9.0	98.78802869156567	38	149
9.0	98.39228295819936	18	149
5.0	98.78802869156567	8	149
9.0	92.08508533267376	57	149
1.0	98.39228295819936	0	149
6.0	98.78802869156567	42	149
4.0	98.78802869156567	46	149
8.0	98.78802869156567	25	149
7.0	98.78802869156567	31	422
10.0	3.833786791986149	39	422
6.0	21.81548355181796	54	422
7.0	26.613900568884493	52	422
5.0	19.737818451644817	37	422
6.0	35.493445461291124	5	422
7.0	86.94039079891171	19	422
5.0	52.73311897106109	35	422
6.0	18.946326984912194	24	422
8.0	32.74795943606233	38	422
3.0	12.861736334405144	59	422
7.0	26.440761810536728	3	422
5.0	1.8550581251545881	56	422
7.0	56.02275537966857	33	422
7.0	11.748701459312391	45	422
8.0	35.493445461291124	8	422
4.0	24.95671531041306	12	422
10.0	38.78308186989859	30	422
7.0	60.92010883007668	31	270
5.0	8.112787534009398	44	270
5.0	43.28468958694039	54	270
5.0	26.787039327232254	52	270
7.0	27.80113776898343	37	270
5.0	35.17190205293099	23	270
6.0	3.982191441998516	32	270
4.0	40.563937670047	5	270
9.0	87.13826366559485	40	270
6.0	62.973039821914426	48	270
9.0	51.39747712094979	41	270
7.0	43.383626020281966	19	270
8.0	53.07939648775661	35	270
6.0	99.15904031659659	24	270
10.0	33.39104625278259	38	270
6.0	16.25030917635419	27	270
6.0	54.687113529557266	11	270
9.0	8.78060845906505	10	270
2.0	16.101904526341826	43	270
9.0	46.00544150383379	9	270
6.0	37.22483304476874	21	270
5.0	53.598812762799895	15	270
8.0	7.890180558990849	58	270
6.0	44.96660895374722	51	270
8.0	9.027949542418996	50	270
8.0	25.12985406876082	45	270
5.0	34.03413306950284	53	270
7.0	9.027949542418996	57	270
7.0	77.59089784813258	17	270
9.0	6.752411575562702	13	270
7.0	99.92579767499382	30	270
9.0	61.266386346772194	25	270
7.0	83.97229779866436	34	270
9.0	27.059114518921596	31	783
10.0	91.16992332426416	44	783
10.0	91.54093494929508	39	783
8.0	91.12045510759337	54	783
8.0	91.61513727430126	5	783
9.0	91.4419985159535	2	783
8.0	91.12045510759337	4	783
8.0	91.14518921592877	38	783
8.0	91.09572099925798	36	783
8.0	91.4667326242889	11	783
8.0	91.96141479099678	43	783
8.0	91.4667326242889	37	588
10.0	35.51817956962651	24	588
9.0	34.97402918624783	9	588
9.0	38.75834776156319	18	588
9.0	38.18946326984912	45	588
10.0	34.94929507791244	13	588
9.0	35.41924313628494	29	588
7.0	38.18946326984912	47	588
9.0	33.86099431115508	55	588
9.0	36.878555528073214	26	588
9.0	35.74078654464506	39	235
7.0	21.914419985159537	32	235
9.0	40.390798911699235	19	235
5.0	52.78258718773188	35	235
7.0	28.51842691070987	11	235
7.0	12.292851842691071	59	235
7.0	25.50086569379174	20	235
6.0	46.97007172891417	10	235
6.0	15.681424684640119	16	235
8.0	38.01632451150136	18	235
6.0	34.52881523621073	22	235
9.0	63.59139253029929	45	235
7.0	37.96685629483057	49	235
7.0	52.78258718773188	13	235
4.0	44.91714073707643	47	235
6.0	39.69824387830819	55	235
7.0	34.50408112787534	26	235
7.0	33.663121444471926	34	235
6.0	27.80113776898343	40	617
8.0	54.09349492950779	19	617
6.0	53.054662379421224	2	617
8.0	74.07865446450656	4	617
9.0	83.10660400692555	24	617
7.0	60.326490230027204	27	617
7.0	64.50655453870888	20	617
7.0	52.78258718773188	43	617
8.0	60.15335147167945	21	617
7.0	58.1251545881771	18	617
8.0	55.280732129606726	56	617
8.0	56.59163987138264	50	617
6.0	64.16027702201336	22	617
7.0	71.5805095226317	57	617
7.0	72.29779866435815	0	617
6.0	55.13232747959436	29	617
7.0	64.33341578036111	42	617
6.0	58.42196388820183	46	617
8.0	60.672767746722734	30	617
7.0	69.52757853079396	44	232
7.0	42.69107098689092	32	232
6.0	40.24239426168686	19	232
7.0	52.7083848627257	28	232
7.0	29.087311402423943	20	232
6.0	47.01953994558496	43	232
10.0	42.61686866188474	9	232
9.0	38.90675241157556	7	232
7.0	38.659411328221616	12	232
6.0	38.80781597823398	6	232
6.0	45.115013603759586	39	587
9.0	80.06430868167203	52	587
10.0	79.56962651496413	32	587
9.0	79.56962651496413	2	587
10.0	80.06430868167203	28	587
8.0	79.56962651496413	1	587
4.0	79.56962651496413	20	587
7.0	80.06430868167203	10	587
9.0	79.56962651496413	16	587
9.0	79.56962651496413	3	587
8.0	79.56962651496413	18	587
8.0	80.06430868167203	56	587
8.0	80.06430868167203	57	587
7.0	80.06430868167203	0	587
6.0	80.06430868167203	42	587
8.0	80.06430868167203	46	587
8.0	80.06430868167203	26	587
6.0	79.56962651496413	25	587
5.0	80.06430868167203	44	820
10.0	54.439772446203314	19	820
10.0	53.40093989611675	20	820
10.0	47.78629730398219	21	820
10.0	56.69057630472422	58	820
10.0	56.24536235468711	0	820
10.0	62.08261192184021	42	820
10.0	61.068513480089045	46	820
10.0	61.019045263418256	6	820
10.0	52.01582982933465	31	614
10.0	84.49171407370764	44	614
10.0	84.61538461538461	39	614
10.0	84.61538461538461	54	614
6.0	84.44224585703685	52	614
9.0	84.46697996537225	37	614
7.0	84.49171407370764	23	614
7.0	84.44224585703685	32	614
8.0	84.46697996537225	5	614
6.0	87.16299777393026	40	614
8.0	84.61538461538461	48	614
10.0	84.59065050704922	41	614
9.0	84.49171407370764	19	614
8.0	84.49171407370764	2	614
9.0	85.23373732376947	4	614
9.0	85.25847143210487	24	614
4.0	84.44224585703685	27	614
5.0	84.49171407370764	59	614
6.0	84.61538461538461	28	614
7.0	84.46697996537225	1	614
7.0	84.46697996537225	20	614
8.0	84.59065050704922	10	614
7.0	84.46697996537225	16	614
8.0	84.61538461538461	3	614
7.0	84.46697996537225	43	614
6.0	84.46697996537225	21	614
8.0	84.49171407370764	18	614
8.0	84.59065050704922	56	614
10.0	84.59065050704922	7	614
9.0	84.59065050704922	22	614
7.0	85.18426910709869	33	614
9.0	84.59065050704922	8	614
7.0	84.49171407370764	57	614
4.0	85.23373732376947	17	614
5.0	84.61538461538461	0	614
8.0	84.59065050704922	29	614
6.0	84.44224585703685	42	614
3.0	84.59065050704922	47	614
7.0	84.44224585703685	55	614
6.0	84.44224585703685	46	614
8.0	84.61538461538461	12	614
7.0	84.49171407370764	26	614
8.0	84.46697996537225	30	614
9.0	84.61538461538461	14	614
6.0	84.59065050704922	25	614
8.0	85.18426910709869	6	614
8.0	84.46697996537225	40	654
10.0	54.24189957952016	19	654
10.0	53.45040811278753	2	654
8.0	74.52386841454366	27	654
9.0	50.97699727924808	21	654
10.0	53.945090279495425	56	654
8.0	56.02275537966857	22	654
8.0	65.94113282216176	57	654
9.0	73.95498392282958	0	654
10.0	55.25599802127134	42	654
7.0	58.42196388820183	46	654
9.0	60.69750185505812	30	654
9.0	65.7432599554786	25	654
8.0	70.12119713084344	31	477
9.0	3.734850358644571	44	477
7.0	42.86420974523868	39	477
9.0	21.914419985159537	54	477
9.0	25.970813752164233	52	477
8.0	19.985159534998765	37	477
7.0	34.85035864457086	23	477
8.0	0.07420232500618353	32	477
7.0	40.24239426168686	5	477
7.0	86.94039079891171	40	477
7.0	54.068760821172404	48	477
6.0	47.36581746228048	41	477
6.0	41.825377195152114	19	477
8.0	52.80732129606728	35	477
7.0	19.19366806826614	2	477
7.0	73.93024981449419	4	477
8.0	82.93346524857779	24	477
7.0	32.8716299777393	36	477
8.0	20.7271827850606	27	477
7.0	50.828592629235715	11	477
9.0	3.067029433588919	28	477
7.0	29.01310907741776	1	477
6.0	11.179816967598317	20	477
7.0	47.36581746228048	10	477
7.0	12.886470442740539	16	477
7.0	37.67004699480584	3	477
6.0	2.0034627751669554	43	477
8.0	42.344793470195405	9	477
8.0	36.80435320306703	21	477
9.0	52.80732129606728	15	477
9.0	7.172891417264407	18	477
7.0	30.126143952510514	58	477
7.0	43.85357407865447	50	477
8.0	25.00618352708385	45	477
8.0	33.3415780361118	53	477
8.0	7.519168933959931	8	477
8.0	24.68464011872372	57	477
8.0	72.22359633935197	17	477
7.0	5.589908483799158	49	477
9.0	48.15730892901311	13	477
7.0	34.03413306950284	29	477
7.0	32.475884244372985	47	477
5.0	30.22508038585209	12	477
6.0	38.882018303240166	26	477
6.0	33.73732376947811	30	477
8.0	60.7964382883997	14	477
5.0	29.705664110808804	25	477
7.0	69.55231263912935	6	477
7.0	45.13974771209498	34	477
8.0	25.055651743754638	31	78
10.0	4.031659658669305	39	78
1.0	22.112292851842692	48	78
7.0	47.44001978728667	19	78
1.0	56.39376700469948	4	78
4.0	83.03240168191937	20	78
9.0	47.36581746228048	18	78
5.0	30.15087806084591	0	78
1.0	55.379668562948304	25	78
10.0	69.57704674746475	6	78
1.0	45.68389809547366	39	687
10.0	49.443482562453624	52	687
9.0	59.906010388325505	32	687
8.0	90.67524115755627	5	687
10.0	92.3571605243631	40	687
8.0	91.66460549097205	19	687
8.0	92.60450160771704	35	687
8.0	99.62898837496908	2	687
9.0	91.16992332426416	4	687
9.0	91.34306208261192	38	687
9.0	98.26861241652239	59	687
8.0	98.07073954983923	28	687
8.0	90.67524115755627	1	687
7.0	59.906010388325505	20	687
8.0	90.67524115755627	10	687
8.0	59.906010388325505	16	687
9.0	90.67524115755627	3	687
7.0	59.906010388325505	18	687
8.0	59.41132822161761	56	687
9.0	90.82364580756864	7	687
8.0	59.881276279990104	22	687
9.0	91.8624783576552	33	687
8.0	59.831808063319315	57	687
8.0	91.14518921592877	0	687
8.0	59.65866930497155	13	687
8.0	99.80212713331684	42	687
6.0	92.18402176601533	55	687
7.0	98.07073954983923	46	687
8.0	90.82364580756864	26	687
8.0	90.67524115755627	25	687
8.0	90.9967845659164	31	171
6.0	4.180064308681672	39	171
9.0	21.864951768488748	54	171
10.0	25.970813752164233	52	171
9.0	20.034627751669554	5	171
9.0	87.08879544892406	35	171
8.0	19.56467969329706	2	171
9.0	74.02918624783577	4	171
9.0	82.98293346524858	38	171
10.0	3.0917635419243137	59	171
8.0	25.50086569379174	10	171
7.0	11.699233242641602	17	171
9.0	5.614642592134554	34	171
9.0	24.981449418748454	44	759
10.0	42.666336878555526	32	759
10.0	40.34133069502845	40	759
9.0	54.019292604501615	41	759
8.0	42.02325006183527	19	759
10.0	52.63418253771952	2	759
10.0	74.07865446450656	4	759
10.0	83.05713579025476	27	759
10.0	50.80385852090033	20	759
9.0	47.09374227059114	16	759
10.0	37.051694286420975	9	759
8.0	36.928023744744	21	759
9.0	53.598812762799895	58	759
9.0	43.08681672025724	56	759
10.0	56.09695770467474	7	759
9.0	38.56047489488004	45	759
10.0	35.839722977986646	57	759
7.0	55.15706158792975	12	759
9.0	38.931486519910955	25	759
10.0	69.55231263912935	6	759
10.0	44.69453376205787	31	344
7.0	62.008409596834035	44	344
8.0	97.89760079149147	39	344
8.0	56.36903289636409	54	344
8.0	97.50185505812516	37	344
2.0	61.09324758842444	23	344
9.0	62.008409596834035	19	344
4.0	80.58372495671532	35	344
9.0	92.20875587435073	24	344
5.0	70.29433588919119	38	344
9.0	50.111303487509275	36	344
9.0	64.95176848874597	27	344
6.0	98.91169923324264	11	344
7.0	52.63418253771952	59	344
4.0	61.78580262181549	10	344
9.0	99.70319069997527	16	344
9.0	99.85159534998763	9	344
10.0	67.69725451397477	21	344
10.0	97.30398219144199	15	344
7.0	55.948553054662376	58	344
9.0	91.81301014098442	56	344
7.0	100.0	7	344
10.0	96.3393519663616	33	344
8.0	96.01780855800148	45	344
8.0	62.898837496908236	53	344
10.0	56.39376700469948	8	344
9.0	55.379668562948304	17	344
5.0	92.95077912441256	49	344
10.0	86.66831560722235	13	344
10.0	92.20875587435073	47	344
2.0	82.51298540687608	55	344
5.0	61.78580262181549	14	344
8.0	96.31461785802622	31	426
10.0	5.985654217165471	39	426
10.0	21.889685876824142	35	426
9.0	18.946326984912194	59	426
9.0	25.476131585456347	28	426
6.0	29.01310907741776	1	426
8.0	10.759337125896613	10	426
8.0	13.480089042790008	15	426
3.0	8.483799159040316	51	426
8.0	7.890180558990849	33	426
8.0	11.600296809300024	53	426
8.0	8.038585209003216	17	426
6.0	6.257729408854811	37	29
5.0	36.4828097947069	5	29
1.0	91.31832797427653	35	29
1.0	19.342072718278505	2	29
5.0	85.5552807321296	45	29
10.0	36.68068266139006	8	29
1.0	27.578530793964877	13	29
3.0	36.33440514469453	42	29
4.0	97.45238684145437	47	29
1.0	32.12960672767747	6	29
1.0	45.23868414543656	44	584
10.0	42.715805095226315	37	584
9.0	34.825624536235466	41	584
10.0	41.825377195152114	24	584
9.0	32.822161761068514	16	584
6.0	37.496908236458076	43	584
9.0	42.666336878555526	9	584
8.0	37.496908236458076	18	584
5.0	30.00247341083354	58	584
9.0	43.90304229532525	7	584
7.0	38.511006678209256	45	584
7.0	33.68785555280732	13	584
5.0	34.67721988622311	29	584
7.0	32.57482067771457	47	584
7.0	30.324016819193666	55	584
5.0	34.55354934454613	12	584
8.0	38.95622062824635	44	146
5.0	45.18921592876577	41	146
9.0	45.23868414543656	24	146
2.0	45.18921592876577	36	146
9.0	50.63071976255256	27	146
8.0	52.53524610437794	9	146
10.0	45.23868414543656	21	146
8.0	52.90625772940886	18	146
